SRR2138382_Normal	SRR915775_Normal	SRR915787	SRR915784	SRR2138381_Normal
ENSG00000183741	9.41037	2.72404	1.14655	2.64188	7.46141
ENSG00000204304	22.2866	6.64405	2.05833	3.42564	27.9732
ENSG00000103043	13.5771	2.51366	1.46131	2.42521	9.68962
ENSG00000115020	1.12022	3.34997	1.69729	3.39782	1.23576
ENSG00000100321	56.9815	1.12118	2.60729	2.46167	57.7702
ENSG00000144837	1.01549	0.416447	0.434841	0.0565891	2.15758
ENSG00000162576	35.8844	5.29146	1.49416	7.87949	26.9488
ENSG00000077312	38.0665	9.30933	2.62617	3.15504	28.7071
ENSG00000159173	18.1197	0.107329	1.492	0.707155	9.87246
ENSG00000116675	1.75904	1.19301	0.885504	0.526552	1.40575
ENSG00000135587	4.12695	1.00729	0.156229	0.721032	3.82573
ENSG00000017260	36.1843	4.35071	2.90564	4.29855	27.5571
ENSG00000160218	3.77106	4.62843	1.08451	4.12374	4.6079
ENSG00000107341	13.2601	3.22443	1.5274	1.88423	13.2671
ENSG00000169251	9.78341	3.14174	2.69119	1.68161	11.1032
ENSG00000197093	2.22192	0.868974	0.194101	1.1103	1.23437
ENSG00000183624	50.4009	0.876077	1.1687	1.70638	40.8255
ENSG00000104341	106.685	4.09074	4.93949	5.20305	118.944
ENSG00000163918	7.9686	1.13923	0.395153	0.95555	9.70956
ENSG00000148288	3.23463	1.62906	0.454546	1.0835	3.01417
ENSG00000173542	1.70222	1.55769	0.731983	1.55292	2.05167
ENSG00000085449	2.85047	4.64521	1.71241	4.78232	3.77582
ENSG00000010270	18.6227	6.42587	1.31361	2.30331	21.2675
ENSG00000177383	12.9031	1.35099	1.00826	1.49771	15.8594
ENSG00000175183	22.729	2.12316	0.671327	2.75691	15.1129
ENSG00000131016	6.63734	0.78444	1.04526	2.82069	7.17312
ENSG00000135596	10.4071	1.93555	0.618815	1.70721	5.68872
ENSG00000258102	6.72221	3.89895	0.847864	1.19043	5.49346
ENSG00000017483	5.00292	6.22618	0.301025	0.600094	2.82724
ENSG00000135447	130.07	11.2836	3.33283	2.85344	319.681
ENSG00000124942	59.6352	76.9828	19.1275	50.239	52.5255
ENSG00000165959	1.45936	2.92906	1.59158	2.00791	1.1915
ENSG00000135469	126.537	3.95752	9.7564	4.96523	79.4939
ENSG00000124370	26.3147	1.47746	0.878569	1.84359	31.2295
ENSG00000047578	6.34643	1.63901	1.61694	2.71792	3.64302
ENSG00000175866	18.079	1.45632	1.90257	2.35586	8.07061
ENSG00000120675	14.7611	3.27416	1.33083	1.40256	21.7624
ENSG00000171877	5.97323	0.511318	1.06714	1.16484	6.1325
ENSG00000213689	7.26018	2.31453	0.558197	1.67517	9.26624
ENSG00000165948	12.3382	0.907443	0.136276	0.635216	19.0548
ENSG00000119541	6.33152	3.11338	0.751162	2.30882	5.36689
ENSG00000163453	310.788	123.6	45.8378	110.16	271.167
ENSG00000187741	7.4921	2.22623	0.633032	2.25368	8.44784
ENSG00000079482	2.10207	2.3499	1.06928	1.6346	1.72285
ENSG00000101019	64.534	8.40056	5.0906	4.59118	63.8971
ENSG00000134853	7.99502	3.32322	1.05811	5.02269	6.51744
ENSG00000160124	30.5478	5.27533	1.42295	1.62049	38.6965
ENSG00000004455	173.102	37.4763	7.37904	7.15958	176.637
ENSG00000023902	31.5384	18.8501	2.4585	5.02451	25.8208
ENSG00000197037	1.92108	1.58451	0.70117	0.909982	2.82307
ENSG00000151617	5.87967	1.92376	3.50833	3.42532	12.3126
ENSG00000197217	8.90901	5.93117	2.13462	3.51965	10.0008
ENSG00000130699	3.90005	0.522463	0.219282	0.520241	3.91839
ENSG00000167851	1.29888	3.20982	0.398181	1.49119	2.11583
ENSG00000148484	25.182	26.3716	3.99522	10.4647	28.3757
ENSG00000114742	6.16825	3.3056	2.50813	2.73952	5.16418
ENSG00000142694	12.7401	2.79056	0.817831	1.99256	10.4706
ENSG00000167393	83.316	4.5463	5.51736	5.60633	97.6425
ENSG00000150403	18.1094	4.30073	2.31213	4.27945	15.1994
ENSG00000142961	5.88045	1.87053	0.970034	1.7467	6.72871
ENSG00000130595	14.6384	2.43382	3.20495	2.37252	48.6389
ENSG00000106538	51.5001	0.956918	2.59947	8.87442	109.202
ENSG00000175445	33.1016	69.4806	39.2486	20.9436	38.0144
ENSG00000179950	56.2906	22.4792	5.9243	7.30037	58.5359
ENSG00000174744	15.0659	1.27849	0.385601	0.852862	15.5854
ENSG00000198862	1.21204	1.62587	0.69653	1.71528	1.48873
ENSG00000161381	21.245	1.71749	3.48631	5.97901	32.4233
ENSG00000005448	3.84298	1.92746	0.449647	1.81364	1.71169
ENSG00000130303	35.7336	0.851551	0.509789	1.92636	33.5033
ENSG00000157557	15.3009	12.3315	2.15335	6.62462	36.5106
ENSG00000133131	4.95913	3.84213	2.19395	6.29388	4.90291
ENSG00000169413	6.0485	5.87765	0.324702	3.60254	3.87718
ENSG00000167632	14.3059	1.61054	2.90927	3.35458	7.30323
ENSG00000151883	2.37552	3.04709	1.18595	5.45916	2.70199
ENSG00000082068	12.2615	3.72923	2.84417	2.08315	14.6126
ENSG00000156931	6.19695	6.53242	6.53577	8.92218	6.0914
ENSG00000234745	281.548	99.2475	27.3014	85.8031	289.521
ENSG00000164946	3.4727	0.401734	0.628171	1.29529	1.44944
ENSG00000108389	5.19689	2.81668	1.91257	1.98901	2.56481
ENSG00000151876	4.03495	0.7163	0.389028	0.833903	5.75444
ENSG00000136444	20.7776	5.27493	1.46057	2.51899	26.9386
ENSG00000133226	19.4218	3.0322	2.7812	5.00224	21.6362
ENSG00000152818	10.2136	9.55076	10.2129	14.7023	4.74487
ENSG00000159208	7.32081	1.49872	0.666856	0.843561	9.9915
ENSG00000152642	49.4807	1.89072	2.95497	1.81109	50.3786
ENSG00000170946	7.25851	1.64667	1.26605	1.84839	4.71562
ENSG00000197837	1.41431	7.71664	3.63431	8.07851	0.977822
ENSG00000159339	0.0232138	0.774725	0.19577	0.964516	0.993641
ENSG00000119922	1.76056	0.61492	0.235956	1.17004	1.75123
ENSG00000118260	5.19594	7.89766	3.34543	6.40782	3.30769
ENSG00000141401	17.0559	2.55819	1.0789	2.09516	15.6733
ENSG00000103942	13.8466	2.75619	1.43548	2.53212	16.7946
ENSG00000167487	2.52216	0.514647	0.21144	0.747391	2.55664
ENSG00000078304	42.5665	14.821	9.22224	12.7364	57.0334
ENSG00000155660	19.7915	15.2422	2.1051	7.83223	17.2403
ENSG00000172339	3.93139	0.409254	0.535361	0.593088	5.10342
ENSG00000011009	25.5955	3.71691	0.77299	1.65664	24.1411
ENSG00000105516	7.29447	1.17516	0.624829	0.814974	6.00865
ENSG00000150093	188.024	128.973	25.7762	36.9843	181.283
ENSG00000205363	87.1142	1.06429	0.893137	1.02544	50.5577
ENSG00000162174	3.2138	0.421364	0.114575	0.601974	4.68314
ENSG00000005486	26.7135	3.95888	2.105	3.0555	35.0799
ENSG00000104904	664.119	88.7255	34.5293	49.1687	622.223
ENSG00000163659	6.25182	5.81013	2.21839	3.20218	11.7961
ENSG00000197548	7.84557	8.43484	2.24208	7.79216	6.10574
ENSG00000160179	9.06704	1.36887	1.07523	1.72267	12.9441
ENSG00000149716	21.7944	2.74025	2.53655	4.23176	20.9589
ENSG00000143398	18.2961	6.12727	2.08223	4.7453	21.4352
ENSG00000149451	25.3322	0.568236	0.343632	3.42925	7.35841
ENSG00000167085	184.259	36.6623	14.394	11.5348	146.96
ENSG00000135631	12.6623	6.70457	1.50422	2.89073	10.4808
ENSG00000183688	6.84731	1.34904	0.639	1.47544	8.96151
ENSG00000140694	11.2163	5.62124	2.01633	4.08147	9.6315
ENSG00000196151	4.51258	0.853767	0.4139	1.2831	4.04741
ENSG00000116649	34.2426	4.56499	1.52439	2.10824	28.1358
ENSG00000108349	14.2226	3.21862	2.16299	3.68639	15.8085
ENSG00000115641	25.7287	17.5738	35.0218	17.6939	58.8118
ENSG00000115275	10.9072	2.64141	0.745386	0.994317	12.032
ENSG00000116171	115.682	12.4713	6.13071	10.601	97.7141
ENSG00000141664	3.58123	4.29697	0.721718	2.97836	4.15775
ENSG00000130559	4.69653	1.98145	1.40449	1.07903	3.01159
ENSG00000168275	34.8007	3.20989	0.661289	1.21738	27.8157
ENSG00000111897	57.2128	8.62939	4.47616	8.7726	51.9021
ENSG00000111665	3.2315	0.293333	0.435626	1.0277	2.26696
ENSG00000126062	13.9393	1.19305	0.588881	1.24149	14.8274
ENSG00000114902	76.5335	9.23636	2.31278	4.95552	86.8158
ENSG00000150779	78.3643	23.0671	14.2591	6.83044	74.8473
ENSG00000111860	1.37372	3.3142	0.418321	1.65319	2.12661
ENSG00000164309	233.53	18.9576	28.0094	19.605	331.385
ENSG00000089123	2.82203	1.04643	0.440786	1.44714	3.68111
ENSG00000169592	34.8446	10.0447	2.18157	3.013	27.6313
ENSG00000162601	3.51149	1.95941	0.943936	3.36988	3.76622
ENSG00000107560	1.31299	2.82827	0.468089	1.83648	1.48317
ENSG00000181873	3.3474	0.548195	0.626746	0.721472	2.37141
ENSG00000177575	53.6856	56.6009	3.22358	16.2984	35.0801
ENSG00000249242	5.31459	1.04417	0.531434	1.95713	4.67888
ENSG00000136250	1.53228	5.32086	1.16756	5.43811	1.07454
ENSG00000115648	88.307	1.45367	1.99282	1.63286	62.7433
ENSG00000102125	36.8142	2.49169	1.67479	2.63087	32.8936
ENSG00000091592	7.54011	1.43712	1.01331	2.82067	5.5571
ENSG00000151726	34.5141	23.5545	7.48978	10.5494	44.7976
ENSG00000174429	20.3405	9.58943	1.08806	0.897413	9.57212
ENSG00000275700	13.3939	3.14449	0.865713	2.22307	13.9771
ENSG00000138378	10.2547	0.62581	1.18476	0.901083	19.2338
ENSG00000162073	1.96955	0.761954	0.355434	0.57017	2.76037
ENSG00000279576	44.9887	223.969	82.1989	198.874	68.6663
ENSG00000170653	7.94587	3.44065	0.618229	2.64931	10.6673
ENSG00000156050	7.63187	2.25814	0.577295	1.19995	9.58367
ENSG00000117298	23.2411	4.11257	2.14676	3.04767	26.2985
ENSG00000169188	5.2731	3.06613	0.464878	0.984297	6.26507
ENSG00000090612	1.39799	2.00651	0.777003	2.64972	1.96675
ENSG00000170291	30.3214	16.2914	1.22897	3.15188	49.5387
ENSG00000061273	18.8544	4.25642	3.11303	4.54299	20.2635
ENSG00000083937	14.7212	4.42933	0.728336	1.98232	12.2947
ENSG00000133313	41.6828	7.3949	3.0598	7.55743	39.7876
ENSG00000138642	5.39191	0.849013	1.99448	1.00806	3.62313
ENSG00000241343	509.089	174.311	22.555	51.9121	489.792
ENSG00000188130	10.0151	1.50717	0.739861	0.956933	11.533
ENSG00000115841	0.295303	0.638918	0.273775	0.569467	3.12611
ENSG00000171824	19.9167	4.70526	2.02878	6.32957	21.2947
ENSG00000165124	1.85173	0.523349	0.903655	5.02274	2.15018
ENSG00000184154	5.28012	0.666963	0.682139	1.70956	3.33289
ENSG00000176783	15.6785	2.16727	1.05428	2.3646	14.0676
ENSG00000105856	35.8662	6.47342	3.45893	7.34104	29.556
ENSG00000162959	27.0683	10.6181	3.16027	2.80322	20.1958
ENSG00000197016	1.51135	0.655244	0.362013	1.05741	1.29032
ENSG00000197620	17.2905	3.82308	1.46589	2.00639	18.1331
ENSG00000125166	151.734	18.6838	25.5294	10.26	164.502
ENSG00000155304	2.17951	4.04435	0.375806	1.48318	2.43511
ENSG00000163870	11.2136	1.58159	0.794693	1.78782	9.94613
ENSG00000106853	26.6307	1.12952	1.41701	3.17811	20.6764
ENSG00000139160	2.34122	0.607388	0.38866	0.840612	1.91245
ENSG00000074621	1.01841	0.70636	0.531902	1.8611	1.26654
ENSG00000103642	11.7994	2.77284	1.06335	1.8708	15.6712
ENSG00000147649	17.0283	17.2624	2.50097	6.48315	11.6833
ENSG00000159579	5.4208	9.03762	1.0694	2.5239	3.86938
ENSG00000110700	663.794	237.174	46.1889	77.4472	721.656
ENSG00000145979	28.4347	1.65546	0.868999	1.56278	23.5229
ENSG00000160972	72.6702	1.4042	1.84286	2.05011	51.5828
ENSG00000174579	2.01718	3.72506	0.401675	2.60549	2.21735
ENSG00000172296	0.971324	0.247439	0.46052	0.760103	2.34286
ENSG00000157954	32.1885	9.25256	4.05826	4.91447	31.8494
ENSG00000133065	83.2032	13.2516	8.1095	6.59888	88.812
ENSG00000169515	13.5554	0.785471	0.577493	1.6475	13.3546
ENSG00000104522	17.7359	6.71498	3.02673	3.12323	18.0358
ENSG00000109079	15.6726	11.1827	1.63537	3.41618	22.8519
ENSG00000196576	27.1158	4.15219	1.76944	4.06673	29.2242
ENSG00000172380	5.72698	14.0069	1.19594	4.97902	5.36411
ENSG00000124688	18.0157	3.34091	1.96098	1.73801	17.6566
ENSG00000113448	3.29599	9.87611	1.18013	2.55655	5.29894
ENSG00000006757	24.8199	2.08448	1.29408	1.70315	31.2248
ENSG00000164164	2.46987	4.14804	0.979131	2.05448	3.09675
ENSG00000176834	3.271865	1.0501945	0.36474	0.91015	2.644915
ENSG00000113369	3.33993	5.60069	5.78714	9.45555	4.39024
ENSG00000119720	3.14835	1.07469	0.613462	1.78558	3.786
ENSG00000148290	44.9846	7.0489	3.89072	4.08984	44.6614
ENSG00000129235	87.6565	17.5526	5.13277	4.03995	73.6891
ENSG00000168101	29.8885	1.04991	1.6165	1.25078	20.8709
ENSG00000143819	49.2804	2.35912	2.11153	5.18191	19.6409
ENSG00000167535	2.49062	0.9568	0.455324	2.1598	1.74737
ENSG00000123983	8.17218	7.15612	2.71989	4.44279	15.5159
ENSG00000271503	2.41462	1.12723	0.495709	4.14664	2.52293
ENSG00000170899	12.6133	1.1784	0.989649	2.67916	11.3382
ENSG00000119729	42.1941	4.84863	7.87851	7.5332	63.9318
ENSG00000168209	15.3985	7.1374	5.59103	12.1267	12.9638
ENSG00000157483	4.66361	12.2876	2.18806	5.28836	7.03356
ENSG00000135912	5.61071	1.94391	1.57428	2.49073	6.22188
ENSG00000122692	6.40578	1.42352	0.611856	1.11962	6.26388
ENSG00000023041	17.2099	2.57579	0.483878	1.70284	24.6674
ENSG00000165609	10.811	4.49058	0.966703	2.77713	8.78178
ENSG00000105404	73.4244	20.2949	4.42752	9.21773	52.9422
ENSG00000163389	2.70233	4.40215	1.03536	1.43755	1.51458
ENSG00000112562	29.2549	1.42706	4.99939	11.8567	44.7914
ENSG00000148334	133.504	16.5169	8.67328	8.48532	147.159
ENSG00000032389	9.43394	3.11646	0.528113	1.03549	8.61685
ENSG00000131730	773.945	176.127	172.906	74.0448	793.814
ENSG00000168411	1.12769	2.29517	1.01624	3.30303	1.28559
ENSG00000130052	4.49654	2.87699	1.74242	3.50949	4.10967
ENSG00000164251	0.794305	1.07851	0.170116	0.409902	1.08031
ENSG00000133121	4.8861	15.683	3.77821	5.22706	5.61795
ENSG00000137501	10.0504	2.40637	1.10545	3.62496	14.6631
ENSG00000074755	6.41119	6.39788	2.98182	6.24734	7.38999
ENSG00000185551	17.5822	1.91252	0.886333	2.81224	17.9369
ENSG00000145147	3.66013	0.616441	0.557306	2.30765	3.21994
ENSG00000213741	1808.59	395.389	69.1334	143.748	1496.57
ENSG00000178425	16.5327	4.63115	2.83055	2.64774	21.5359
ENSG00000113569	2.56449	3.65039	1.0459	1.74067	2.79546
ENSG00000117461	13.0367	3.7814	2.1896	1.82446	11.4573
ENSG00000172058	4.868	1.44558	0.523791	1.67325	12.6181
ENSG00000130844	16.9787	3.26265	1.26698	3.07286	10.5244
ENSG00000143443	10.9199	0.751001	0.484845	0.709118	6.35612
ENSG00000176171	55.2154	6.43805	4.52048	4.79541	43.5755
ENSG00000170855	11.6457	4.08981	0.575505	1.34965	11.3439
ENSG00000162373	3.42724	0	0.188497	0.486808	4.74851
ENSG00000133800	45.864	18.1415	0.562257	15.7837	28.488
ENSG00000162086	9.04218	3.36484	1.38394	2.93768	9.28612
ENSG00000197122	4.79638	1.86711	0.123035	1.31403	4.23265
ENSG00000169733	21.0921	1.2594	1.58156	3.55566	21.5414
ENSG00000165197	2.81835	0.178241	0	0	2.81836
ENSG00000204219	40.1593	0.355732	0.749389	0.73473	41.3557
ENSG00000013523	7.10442	2.14878	1.58435	2.4469	7.91941
ENSG00000170476	0.531701	0.355784	0.0645573	1.82161	0.109378
ENSG00000183569	3.88715	0.470055	0.600717	0.233597	2.92722
ENSG00000111540	45.3593	26.1737	10.0182	11.9224	47.3967
ENSG00000139044	8.72646	0.489196	1.05356	0.807158	12.3991
ENSG00000088367	9.79661	1.09825	1.70508	2.18179	11.5973
ENSG00000204389	98.9999	3.59346	3.71836	5.46186	82.5435
ENSG00000153936	2.0229	1.80619	0.370391	2.46015	2.52627
ENSG00000042317	2.85313	1.05005	1.11296	1.8391	2.73872
ENSG00000077063	2.61215	0.499942	0.439607	1.2934	2.9147
ENSG00000134321	1.58582	0.570514	0.219218	0.784367	1.91748
ENSG00000118137	5.06849	0.732543	1.49016	1.57414	1.07197
ENSG00000081913	1.19104	1.77901	1.06485	1.31983	1.31278
ENSG00000014824	19.1699	4.4335	2.44557	3.38355	20.4838
ENSG00000188931	1.82962	0.907713	0.93382	1.2603	1.09952
ENSG00000122085	20.3814	4.00734	2.5186	3.85039	21.7026
ENSG00000005379	10.3953	0.316886	0.71742	0.837899	11.9179
ENSG00000028310	15.6572	1.31483	1.56384	2.26545	14.6681
ENSG00000075240	26.9017	4.63392	0.947874	2.54539	36.9318
ENSG00000172137	1.30118	0.204107	0	3.32886	0.20073
ENSG00000082515	47.142	9.26889	3.22562	3.47703	53.1111
ENSG00000142541	964.092	303.762	49.2444	147.251	829.354
ENSG00000175166	141.48	66.827	12.573	13.714	140.584
ENSG00000122378	53.0714	3.50628	2.76979	2.24322	52.5354
ENSG00000240864	0.145028	0.323278	0	3.36026	0
ENSG00000115762	13.7359	3.87101	1.28342	3.09069	12.8715
ENSG00000138760	31.369	20.9461	4.7036	10.7852	29.2067
ENSG00000172724	1.91425	1.49399	0	1.25229	6.07412
ENSG00000137818	1261.67	267.078	83.2995	92.9512	1057.94
ENSG00000159167	0.720921	0.420007	0.892266	1.1174	2.49648
ENSG00000100170	8.18907	4.13054	6.67811	2.60909	15.8194
ENSG00000078142	13.8402	8.58715	4.25059	6.77133	16.5595
ENSG00000149781	7.16502	5.90944	0.39056	3.03689	10.1023
ENSG00000129295	1.20521	0.329748	0.786936	0.951326	1.65581
ENSG00000169727	44.6284	12.356	5.05501	4.97014	44.9345
ENSG00000168477	34.1881	2.67538	3.12477	6.78629	36.0529
ENSG00000111801	4.14023	1.42897	0.829089	3.28281	5.15562
ENSG00000163803	2.22325	2.25997	0.0400751	1.32812	1.67119
ENSG00000167792	308.434	25.7058	19.6894	15.6445	298.567
ENSG00000177191	1.11001	0.490416	0.222447	0.129583	1.04274
ENSG00000099904	12.0483	2.38	2.27123	1.35695	14.4744
ENSG00000118369	4.68382	0.492746	0.323957	0.588164	4.71601
ENSG00000166689	11.8724	3.2804	1.60928	1.011	32.9166
ENSG00000065413	0.870507	7.53544	0.666007	3.67891	0.826629
ENSG00000152556	188.178	16.6139	28.8634	27.1459	252.271
ENSG00000160336	1.38857	1.27185	0.413858	2.1907	1.86614
ENSG00000132388	25.0173	8.35502	3.51672	2.59642	17.7711
ENSG00000070778	6.77379	1.40783	2.16746	2.2443	9.32856
ENSG00000184347	16.5669	1.2222	0.692496	10.847	23.5056
ENSG00000163430	60.0039	19.1618	19.7482	60.2832	41.3846
ENSG00000060688	13.5637	5.2754	1.03079	3.51624	18.7516
ENSG00000100890	10.1722	8.65626	2.40039	2.7328	8.57254
ENSG00000176809	2.17366	2.06751	1.08047	1.83947	1.943
ENSG00000185129	1.38361	1.07745	0.88371	1.77407	2.12049
ENSG00000089775	8.2206	1.53768	1.59114	1.84806	8.20882
ENSG00000185088	122.716	16.7087	7.23902	11.4873	120.906
ENSG00000081181	1.43279	2.46263	0.228526	0.608525	1.1388
ENSG00000166398	4.20869	3.25511	1.08054	3.28218	4.38459
ENSG00000068438	14.9174	6.74116	0.969296	2.84957	14.1346
ENSG00000153046	4.21346	4.87181	1.8763	3.16067	4.07488
ENSG00000184445	5.71418	1.10601	0.779694	2.38237	7.74519
ENSG00000160570	8.83669	2.43276	0.780217	1.20815	8.45839
ENSG00000100804	137.746	35.0388	9.70544	11.0229	115.291
ENSG00000124181	30.4146	3.82895	2.56564	5.34086	31.0863
ENSG00000068366	4.3415	9.29711	2.95055	5.55699	5.12992
ENSG00000160551	2.36086	6.42471	4.14142	7.5581	2.74438
ENSG00000178177	0.53037	2.22237	0.402476	0.896443	0.488921
ENSG00000185000	52.672	3.55599	1.51187	1.68476	42.4389
ENSG00000003989	1.24921	5.76243	0.84964	1.65652	2.81255
ENSG00000103710	41.5868	1.89998	0.802958	2.44469	29.3684
ENSG00000022267	659.742	1392.14	277.038	107.148	499.988
ENSG00000145022	9.50842	2.55789	1.31516	2.5767	11.426
ENSG00000108469	8.07745	1.04515	0.748915	1.09467	7.78338
ENSG00000275395	0.720208	5.61271	0.0815193	0.493629	0.984961
ENSG00000178719	66.1057	16.0585	7.29269	8.62585	63.1086
ENSG00000175215	29.5559	18.8861	6.8758	14.573	40.1502
ENSG00000138380	1.25111	1.01593	0.608389	0.867248	1.02195
ENSG00000196116	2.70278	0.737344	0.494121	1.1418	2.61395
ENSG00000121940	16.1288	2.69623	1.03062	1.50699	13.6715
ENSG00000105671	19.0225	8.2261	3.18355	2.03221	26.502
ENSG00000141013	10.4411	0.484809	1.31282	0.405736	12.2571
ENSG00000140374	216.449	45.9104	19.7656	17.9829	231.211
ENSG00000134294	14.9597	75.6711	6.02114	19.688	12.3069
ENSG00000113719	38.7702	15.3032	7.655	8.80904	39.6711
ENSG00000168890	9.48511	1.9825	0.676893	1.80271	12.1351
ENSG00000154640	5.93791	2.3105	0.903134	2.54595	7.51522
ENSG00000103496	32.9552	5.98813	1.8271	2.89598	34.8095
ENSG00000198792	17.3403	2.64756	2.36892	3.12829	23.2675
ENSG00000154856	64.7041	1.07762	2.85772	3.10664	16.7565
ENSG00000167874	44.2214	1.93537	1.37844	1.7118	30.8567
ENSG00000157216	18.5674	1.45144	0.487071	1.33336	25.4129
ENSG00000163214	8.98601	1.22655	0.964003	1.87282	7.76418
ENSG00000173218	0.78991	1.27627	0.918597	2.00967	0.690087
ENSG00000196511	3.74894	1.56472	0.4981	1.28704	3.07637
ENSG00000182240	16.8168	4.15474	2.05119	5.57308	17.142
ENSG00000069345	37.5069	6.20185	2.79783	4.38285	42.1377
ENSG00000104375	3.84818	6.78385	1.58282	2.58869	6.4842
ENSG00000173085	10.1445	1.45866	1.19024	0.412396	11.8622
ENSG00000013561	30.1244	5.18872	2.47036	5.39966	28.3869
ENSG00000136273	8.46565	3.87596	0.502004	2.13593	8.32171
ENSG00000010671	1.72366	1.98382	0.250698	0.982995	1.69913
ENSG00000066777	12.1621	6.19442	1.44703	4.36825	10.7249
ENSG00000112855	15.1463	2.23501	2.04334	2.37517	14.5579
ENSG00000176101	59.4808	6.73686	3.55852	4.23217	47.0064
ENSG00000162144	9.87663	1.87671	1.35608	3.89594	8.52878
ENSG00000113749	7.37287	4.16728	1.43357	1.27848	6.39111
ENSG00000147100	4.5515	1.01044	0.477347	3.27449	5.03092
ENSG00000132581	32.2702	5.91257	1.08533	4.95159	35.1221
ENSG00000144134	5.61741	1.89736	1.17326	2.65095	8.01168
ENSG00000105711	95.5329	2.40732	1.82254	3.24451	108.669
ENSG00000166546	0.547697	0.703957	0.0544369	1.65878	0.312413
ENSG00000121060	3.95049	5.36502	0.969978	3.93175	5.39256
ENSG00000185813	22.294	0.967415	1.20414	1.22626	10.7246
ENSG00000163833	40.7538	0.527282	7.1266	4.47729	35.067
ENSG00000110628	15.075	1.4353	0.932789	1.19339	22.408
ENSG00000120925	7.69825	1.58956	1.15346	1.25738	3.38826
ENSG00000164258	127.25	23.3539	9.94602	9.01706	137.416
ENSG00000240065	18.3563	5.4565	0.585619	3.20615	23.1175
ENSG00000130684	6.57862	0.749671	0.595988	1.40488	6.93344
ENSG00000164929	1.95068	0.134706	0.120299	0.263606	2.87318
ENSG00000141503	14.277	1.99222	1.06962	3.10392	11.8549
ENSG00000132467	9.1778	1.6622	0.665385	0.698743	11.6484
ENSG00000139266	8.9715	0.961373	0.781131	1.40682	9.97525
ENSG00000156735	1.18893	1.44575	0.2376	1.33547	1.36026
ENSG00000099968	29.8033	3.83224	2.197	3.1102	22.3426
ENSG00000143545	58.5674	7.99431	1.73619	4.71329	47.5764
ENSG00000178467	23.6248	2.66994	3.32126	2.8158	20.443
ENSG00000099284	9.10687	1.62071	0.871324	0.774794	8.67336
ENSG00000188157	5.31395	0.836907	0.631016	1.23659	5.40199
ENSG00000143753	31.7659	6.87329	1.21786	5.45365	32.512
ENSG00000122870	2.76958	1.16421	0.552875	3.93283	2.65597
ENSG00000161664	2.59465	0.443425	0.15291	0.49307	2.74709
ENSG00000105171	55.2731	2.80035	0.978771	1.22305	52.282
ENSG00000110171	11.21	1.02185	0.451387	1.53022	13.0986
ENSG00000197894	77.0489	12.6033	10.5476	13.9554	66.7948
ENSG00000227124	2.04969	0.762749	0.521602	0.776783	2.74186
ENSG00000138768	22.8573	3.51636	1.57688	3.40935	18.3146
ENSG00000164591	2.4036	0.0909771	0.708797	0.275608	2.27311
ENSG00000196230	134.648	50.8958	4.33699	19.5534	103.338
ENSG00000144283	27.285	8.16468	4.08105	5.11423	19.1701
ENSG00000101460	64.6055	2.12798	4.04968	3.54453	55.8578
ENSG00000152137	205.509	23.8409	14.4414	13.6772	292.774
ENSG00000005700	9.96695	3.74641	1.28946	2.81913	11.5195
ENSG00000154978	9.70928	3.77241	1.1774	4.69678	10.7491
ENSG00000106537	17.1338	3.20636	0.309953	1.16232	8.20644
ENSG00000188283	2.10896	2.44747	1.10278	2.56698	2.33011
ENSG00000143612	189.385	44.7528	14.7828	16.1473	198.826
ENSG00000031823	66.0188	7.74664	3.11757	8.72683	75.8852
